A,B,C,D,E,F
22,31,13,22,1,11
22,30,13,22,1,12
23,30,13,22,0,12
23,30,13,21,1,12
23,29,13,22,1,12
23,29,13,23,1,11
23,29,13,23,0,12
23,29,12,23,1,12
23,30,12,22,1,12
23,30,12,22,0,13
23,30,12,22,0,13
24,30,12,22,0,12
23,31,12,22,0,12
24,31,12,22,0,11
24,31,13,21,0,11
24,31,13,21,0,11
24,32,12,21,0,11
24,33,11,21,0,11
24,33,12,20,0,11
24,33,13,19,0,11
24,33,12,19,1,11
24,33,13,19,0,11
24,33,13,19,0,11
24,33,12,19,1,11
23,33,12,19,2,11
23,32,12,20,2,11
23,32,12,19,3,11
23,32,11,19,4,11
24,31,11,19,4,11
24,31,11,19,3,12
24,31,11,19,3,12
24,31,12,19,2,12
24,31,12,20,1,12
25,31,11,20,1,12
25,31,11,20,0,13
25,31,11,20,0,13
25,31,11,20,0,13
25,31,11,20,0,13
24,32,11,20,0,13
24,32,11,20,0,13
24,32,10,20,1,13
25,32,9,20,1,13
25,32,8,20,2,13
26,32,7,20,2,13
26,32,7,21,1,13
27,32,7,21,0,13
27,31,8,21,0,13
27,31,7,22,0,13
26,31,8,22,0,13
26,31,8,22,0,13
25,31,9,22,0,13
25,31,9,22,0,13
25,31,9,22,0,13
25,31,9,23,0,12
25,32,8,23,0,12
25,32,8,23,0,12
25,32,8,23,0,12
26,31,8,23,0,12
26,31,8,22,1,12
26,31,9,22,0,12
25,31,9,22,0,13
25,31,10,22,0,12
26,31,10,22,0,11
26,31,10,22,0,11
25,31,10,22,0,12
25,31,10,22,0,12
26,31,10,21,0,12
26,31,10,21,1,11
26,31,9,21,2,11
27,30,9,21,2,11
28,29,9,21,2,11
28,29,9,20,2,12
29,28,9,20,2,12
29,28,9,21,1,12
30,28,9,20,1,12
30,28,8,20,2,12
30,27,9,20,2,12
30,27,9,20,2,12
30,27,10,19,2,12
30,28,10,19,1,12
30,28,10,20,0,12
30,28,10,20,0,12
30,28,9,21,0,12
29,28,10,21,0,12
29,28,10,21,0,12
30,28,10,20,0,12
30,27,10,20,1,12
30,27,10,21,1,11
30,27,9,21,1,12
30,26,9,21,2,12
30,25,9,21,3,12
30,24,10,21,3,12
30,24,10,22,2,12
30,24,9,22,2,13
30,24,10,21,2,13
30,24,9,22,2,13
30,24,8,22,2,14
30,24,8,22,2,14
30,24,8,22,2,14
30,24,9,21,2,14
29,24,9,21,2,15
28,24,9,21,2,16
28,24,9,21,2,16
28,25,8,21,2,16
28,25,8,20,3,16
27,26,8,20,3,16
28,26,8,20,3,15
28,26,7,21,3,15
29,26,6,21,3,15
29,26,6,22,2,15
30,25,6,22,2,15
29,26,6,22,2,15
29,26,7,21,2,15
29,26,7,20,2,16
29,26,7,20,2,16
30,26,7,19,2,16
31,26,7,19,2,15
32,26,7,19,1,15
32,27,7,19,0,15
33,27,7,19,0,14
33,27,7,19,0,14
33,27,7,18,0,15
33,27,7,18,1,14
34,27,7,18,1,13
34,27,8,18,0,13
34,27,8,18,0,13
34,27,8,17,0,14
33,27,8,17,0,15
32,27,9,17,0,15
32,27,8,18,0,15
31,28,8,18,0,15
32,28,8,17,0,15
32,28,8,17,0,15
32,28,8,17,1,14
32,28,9,16,1,14
32,28,9,15,1,15
33,28,9,14,1,15
33,28,9,14,1,15
32,28,9,14,1,16
33,28,9,13,1,16
33,28,10,13,0,16
32,28,10,13,1,16
32,28,9,13,1,17
31,29,9,13,1,17
31,29,10,13,1,16
31,28,10,13,1,17
31,28,10,12,2,17
30,28,10,12,2,18
30,29,10,12,2,17
30,30,10,12,2,16
30,29,10,12,3,16
31,29,9,12,3,16
31,29,9,12,3,16
32,29,9,12,2,16
32,29,8,12,2,17
32,29,8,11,2,18
32,28,9,11,2,18
32,28,10,11,1,18
31,28,10,11,1,19
31,28,9,11,1,20
31,28,9,11,1,20
31,27,9,11,1,21
31,28,9,10,1,21
31,27,9,10,2,21
31,26,9,10,3,21
31,26,10,9,3,21
31,27,10,8,3,21
30,27,10,9,3,21
30,27,10,10,2,21
30,27,10,10,1,22
31,27,10,9,1,22
31,27,10,8,2,22
31,28,10,8,2,21
31,29,10,8,1,21
31,30,10,7,1,21
30,30,10,7,1,22
30,30,10,7,0,23
30,29,10,7,0,24
29,29,11,7,0,24
29,29,10,7,1,24
29,29,9,7,1,25
29,28,9,7,1,26
29,29,9,6,1,26
29,29,10,6,1,25
29,29,10,6,1,25
28,30,10,6,1,25
28,30,10,5,1,26
28,29,10,5,1,27
28,30,10,5,1,26
27,30,11,5,1,26
27,30,11,4,2,26
27,30,10,4,3,26
28,30,10,3,3,26
28,30,9,3,4,26
28,31,9,2,4,26
28,31,9,3,4,25
27,31,9,4,4,25
28,30,9,4,4,25
28,30,9,4,4,25
28,31,9,3,4,25
29,31,9,3,4,24
29,32,9,2,4,24
29,33,9,2,3,24
28,33,10,2,3,24
28,34,9,2,3,24
28,34,8,2,4,24
29,34,8,2,3,24
30,34,7,2,3,24
30,34,7,2,4,23
31,34,7,1,4,23
31,34,8,1,3,23
31,34,8,1,3,23
30,34,8,1,4,23
30,33,8,1,4,24
30,33,8,1,4,24
30,33,7,1,5,24
30,33,8,0,5,24
30,33,8,0,5,24
30,33,8,0,5,24
30,32,8,1,5,24
30,32,8,1,6,23
30,32,8,1,7,22
30,33,8,1,6,22
29,34,8,1,6,22
29,33,8,1,6,23
29,33,8,0,7,23
28,33,9,0,7,23
28,32,9,0,8,23
28,32,9,0,7,24
28,33,9,0,6,24
29,33,9,0,6,23
29,33,8,0,7,23
29,33,8,1,6,23
30,33,8,1,6,22
30,32,8,1,6,23
30,31,9,1,6,23
30,31,9,1,7,22
31,31,9,1,7,21
30,31,9,1,8,21
30,31,9,1,8,21
30,31,9,1,7,22
30,30,9,1,7,23
30,29,9,2,7,23
30,30,9,2,6,23
30,29,9,2,6,24
30,29,9,2,6,24
30,28,9,3,6,24
30,27,9,3,7,24
30,27,10,2,7,24
30,26,10,3,7,24
31,26,10,2,7,24
31,26,10,2,6,25
31,25,10,2,6,26
31,26,10,2,6,25
31,25,11,2,6,25
31,26,11,2,5,25
32,26,11,1,5,25
32,26,11,0,6,25
31,26,11,0,6,26
31,26,11,0,6,26
31,26,11,0,6,26
31,25,12,0,6,26
31,26,12,0,5,26
31,26,12,0,5,26
31,27,11,0,5,26
30,27,11,0,6,26
31,27,10,0,6,26
31,27,11,0,6,25
30,27,11,1,6,25
30,27,11,1,6,25
30,26,12,1,6,25
30,26,12,2,5,25
30,26,12,3,5,24
29,27,12,3,5,24
28,28,12,3,5,24
28,27,12,3,5,25
28,27,12,3,5,25
28,26,12,3,6,25
29,25,12,3,6,25
29,26,12,2,6,25
28,26,12,2,6,26
29,25,12,2,6,26
29,25,13,2,6,25
29,25,14,2,5,25
30,25,14,2,5,24
30,25,14,1,6,24
30,25,14,1,7,23
30,25,14,1,7,23
29,25,14,1,8,23
29,25,14,0,9,23
29,25,14,1,9,22
29,25,14,1,9,22
29,24,15,1,9,22
29,23,15,1,10,22
29,23,15,1,10,22
29,24,15,0,10,22
29,23,15,0,10,23
29,23,15,0,10,23
29,23,15,0,10,23
28,24,15,0,10,23
28,24,15,0,10,23
28,24,15,0,10,23
28,24,14,0,11,23
27,25,14,0,11,23
26,25,14,1,11,23
26,25,13,2,11,23
26,25,13,1,12,23
25,25,13,1,12,24
25,25,13,1,12,24
26,25,13,0,12,24
26,24,14,0,12,24
25,24,14,0,12,25
25,23,14,0,13,25
25,23,13,0,13,26
25,23,14,0,12,26
25,23,14,0,12,26
24,23,14,0,13,26
24,23,14,1,12,26
23,23,15,1,12,26
24,23,15,1,12,25
24,23,15,1,12,25
24,23,15,0,12,26
25,23,15,0,11,26
25,24,15,0,11,25
25,24,15,0,11,25
26,23,15,0,11,25
26,23,15,0,11,25
26,22,16,0,11,25
27,21,16,0,11,25
27,21,16,0,11,25
27,22,15,0,11,25
27,22,15,0,10,26
27,22,15,0,10,26
27,21,15,0,10,27
27,20,15,0,11,27
27,21,14,0,11,27
27,20,15,0,11,27
27,20,15,0,11,27
26,20,15,0,11,28
26,20,14,0,12,28
26,20,15,0,11,28
26,19,16,0,11,28
26,19,16,0,11,28
26,19,15,0,11,29
26,19,15,0,11,29
27,19,15,0,11,28
27,19,16,0,10,28
26,19,16,0,10,29
26,19,15,0,10,30
26,19,15,0,10,30
25,19,15,0,11,30
26,19,15,0,11,29
26,19,15,0,11,29
26,19,15,0,11,29
25,19,15,0,11,30
25,19,15,0,10,31
25,19,15,0,10,31
25,19,14,0,11,31
25,18,15,0,11,31
25,18,15,0,10,32
24,18,16,0,10,32
24,18,15,0,11,32
24,18,15,0,11,32
24,18,16,0,10,32
23,18,17,0,10,32
23,18,17,0,10,32
22,18,17,1,10,32
22,18,17,2,10,31
22,18,17,2,10,31
23,18,16,2,10,31
23,18,17,2,9,31
24,17,17,2,9,31
24,17,17,2,9,31
24,18,17,1,9,31
24,18,17,1,9,31
24,18,18,1,9,30
23,19,18,1,9,30
23,19,18,2,9,29
23,19,18,2,9,29
23,20,18,2,8,29
23,20,18,2,9,28
23,21,18,2,9,27
22,22,18,2,9,27
22,22,18,2,9,27
22,22,17,3,9,27
23,22,17,3,8,27
23,23,17,3,8,26
23,23,17,3,8,26
22,23,17,3,8,27
22,24,17,3,8,26
22,24,17,2,8,27
22,23,17,2,8,28
23,23,17,2,7,28
24,23,17,2,6,28
25,23,17,1,6,28
24,23,17,1,7,28
24,23,17,1,6,29
24,23,17,1,6,29
24,23,17,1,6,29
23,23,17,1,6,30
23,24,17,1,5,30
23,24,17,0,6,30
23,24,17,0,6,30
23,24,17,0,6,30
24,23,17,0,6,30
24,23,17,0,6,30
24,23,16,0,6,31
24,23,16,0,6,31
24,23,16,1,5,31
24,23,15,1,5,32
23,24,15,1,5,32
24,24,14,1,5,32
25,24,14,1,5,31
26,24,13,1,5,31
26,24,14,1,4,31
26,24,14,1,4,31
26,24,14,1,3,32
26,24,13,1,3,33
26,24,12,2,3,33
25,24,12,3,3,33
26,23,12,3,3,33
27,23,12,3,3,32
26,23,12,4,3,32
26,23,13,4,2,32
27,23,13,3,2,32
27,23,13,3,1,33
27,23,14,3,0,33
27,23,14,2,0,34
27,23,14,2,0,34
27,23,14,2,0,34
27,23,14,2,0,34
26,23,14,3,0,34
26,22,14,4,0,34
27,21,14,4,0,34
27,21,14,4,0,34
27,22,13,4,0,34
27,22,13,4,0,34
26,23,13,4,0,34
26,23,13,3,0,35
26,23,13,3,0,35
26,23,13,3,0,35
27,22,13,3,0,35
27,22,13,3,0,35
27,22,13,3,0,35
27,22,13,2,0,36
26,22,13,2,1,36
26,22,14,2,1,35
27,22,13,2,1,35
26,23,13,2,1,35
26,23,13,1,1,36
26,23,13,1,2,35
27,23,13,1,2,34
27,23,14,0,2,34
27,23,14,0,2,34
27,23,14,0,2,34
28,23,14,0,1,34
27,23,14,0,1,35
27,23,13,1,1,35
26,23,13,1,2,35
27,23,12,1,2,35
26,23,12,1,3,35
26,23,11,1,3,36
26,24,11,1,3,35
26,25,11,1,2,35
25,26,11,1,2,35
25,26,11,1,1,36
25,25,11,1,2,36
26,25,10,1,2,36
26,24,10,1,3,36
26,24,9,2,3,36
27,24,9,1,3,36
27,25,9,0,3,36
26,25,9,0,4,36
27,25,9,0,3,36
28,25,8,0,3,36
27,25,8,0,4,36
27,25,8,0,4,36
27,25,7,0,5,36
27,25,7,0,5,36
27,25,8,0,5,35
27,24,9,0,5,35
27,24,9,0,5,35
27,25,9,0,4,35
27,24,10,0,4,35
28,24,10,0,3,35
27,25,10,0,3,35
27,24,10,1,3,35
27,24,10,1,3,35
27,24,10,0,3,36
27,24,9,0,4,36
27,25,8,0,4,36
27,26,7,0,4,36
27,26,7,0,4,36
27,26,7,0,4,36
27,26,7,0,3,37
27,25,8,0,3,37
27,25,9,0,2,37
27,25,9,0,1,38
27,24,9,0,2,38
27,24,9,0,2,38
27,23,9,0,2,39
27,23,8,0,2,40
26,24,8,0,2,40
26,24,8,0,1,41
26,24,8,0,1,41
26,24,8,0,1,41
26,24,8,0,1,41
26,24,8,0,1,41
26,24,8,0,2,40
26,24,8,0,2,40
26,24,8,0,3,39
26,25,8,0,3,38
26,25,9,0,3,37
25,26,9,0,3,37
26,26,9,0,3,36
26,25,9,0,4,36
26,25,8,0,4,37
26,25,8,0,5,36
26,25,8,0,5,36
26,25,8,1,4,36
25,25,8,2,4,36
24,25,8,2,5,36
24,25,8,1,6,36
25,25,8,1,6,35
25,25,8,1,6,35
26,25,8,0,6,35
26,26,8,0,5,35
26,27,7,0,5,35
26,27,7,0,5,35
26,27,8,0,5,34
26,26,8,0,5,35
26,26,9,0,5,34
26,26,9,0,5,34
26,26,9,0,5,34
26,26,8,0,6,34
26,25,8,0,7,34
26,24,9,0,7,34
25,24,10,0,7,34
26,24,10,0,7,33
26,23,10,0,8,33
26,23,10,0,8,33
26,23,10,0,8,33
26,23,10,0,9,32
26,24,10,0,9,31
26,24,10,0,9,31
26,24,10,0,9,31
26,23,10,0,9,32
26,23,10,0,9,32
26,23,10,1,8,32
25,23,10,1,9,32
25,23,10,1,9,32
24,23,10,1,9,33
24,24,10,1,9,32
24,24,10,0,9,33
23,24,10,0,10,33
22,24,10,1,10,33
23,24,10,0,10,33
23,23,10,0,11,33
23,24,10,0,11,32
23,24,10,1,11,31
23,24,10,1,11,31
23,24,10,1,11,31
23,25,9,1,11,31
23,25,10,0,11,31
23,26,10,0,11,30
22,27,10,0,11,30
22,27,10,1,11,29
22,27,11,1,10,29
22,28,10,1,10,29
21,28,11,1,10,29
21,28,11,2,10,28
21,28,11,3,9,28
21,28,10,4,9,28
21,28,10,3,9,29
22,28,10,3,8,29
21,28,10,3,9,29
22,28,10,2,9,29
22,28,9,2,9,30
23,28,9,2,8,30
23,27,9,2,9,30
22,27,9,2,9,31
22,27,9,2,9,31
22,28,9,1,9,31
23,28,9,1,9,30
23,28,8,2,9,30
22,29,8,2,9,30
22,30,8,2,9,29
21,30,8,2,9,30
21,30,8,2,9,30
21,30,9,2,8,30
21,30,9,2,9,29
22,30,9,2,9,28
22,30,10,2,8,28
22,29,10,3,8,28
22,29,10,3,7,29
22,28,10,4,7,29
21,29,10,4,7,29
21,29,10,5,7,28
21,30,9,5,7,28
21,30,9,4,8,28
21,29,9,4,8,29
21,30,9,4,7,29
21,30,9,4,7,29
21,30,10,3,7,29
20,30,10,4,7,29
20,30,10,4,7,29
20,30,11,3,7,29
19,30,11,4,7,29
18,30,11,4,7,30
18,30,11,4,7,30
19,29,11,4,7,30
19,30,11,4,7,29
19,30,10,4,7,30
20,30,10,3,7,30
20,31,10,3,6,30
19,31,10,3,6,31
19,31,10,4,6,30
19,32,9,4,6,30
19,32,9,4,6,30
19,32,8,5,6,30
20,32,8,5,5,30
20,32,8,5,5,30
21,32,8,5,5,29
21,32,8,5,5,29
21,33,8,5,5,28
21,34,8,4,5,28
21,34,7,4,5,29
22,33,7,4,5,29
22,33,8,3,5,29
22,33,8,3,5,29
22,32,8,3,6,29
23,32,8,3,5,29
23,32,8,4,5,28
23,32,8,4,5,28
23,32,9,4,4,28
24,32,9,3,4,28
24,32,8,3,5,28
25,32,8,3,5,27
25,32,8,3,4,28
25,31,8,4,4,28
25,30,8,5,4,28
25,31,8,4,4,28
25,30,8,4,4,29
25,31,8,3,4,29
25,31,8,3,3,30
25,31,7,4,3,30
25,31,7,4,3,30
25,32,6,4,3,30
24,32,6,4,4,30
25,32,6,4,3,30
25,31,6,4,4,30
25,31,6,4,4,30
25,32,6,4,3,30
25,32,6,3,4,30
25,31,6,3,5,30
25,31,7,2,5,30
25,31,7,2,5,30
24,32,7,2,5,30
25,32,7,1,5,30
25,32,7,2,4,30
25,31,7,3,4,30
25,32,6,3,4,30
25,32,5,3,4,31
25,32,4,3,5,31
24,32,4,4,5,31
23,32,5,4,5,31
23,32,5,4,5,31
23,32,5,5,5,30
23,33,5,4,5,30
23,33,4,5,5,30
23,33,4,5,5,30
22,33,4,5,6,30
22,33,4,5,6,30
22,33,4,5,6,30
22,34,4,5,6,29
22,34,5,4,6,29
22,33,5,4,6,30
22,33,5,4,6,30
23,33,5,4,5,30
22,33,5,4,5,31
21,34,5,4,5,31
22,34,5,3,5,31
22,33,5,3,6,31
22,33,6,3,6,30
22,33,5,3,7,30
22,33,6,3,6,30
22,33,6,2,7,30
22,33,6,2,6,31
23,33,6,2,5,31
23,33,5,2,6,31
23,33,4,2,7,31
24,33,4,2,6,31
24,33,4,2,7,30
23,33,4,2,8,30
22,33,4,2,8,31
22,33,4,2,7,32
22,33,4,2,8,31
22,32,4,3,8,31
22,31,5,3,8,31
23,31,5,3,8,30
23,31,4,3,8,31
23,31,5,2,8,31
23,31,4,2,9,31
23,30,4,2,10,31
23,31,4,1,10,31
23,30,5,1,10,31
23,31,5,1,9,31
23,31,5,1,9,31
22,31,5,1,10,31
22,31,6,1,10,30
23,31,6,1,10,29
23,30,6,2,10,29
23,29,7,2,10,29
23,29,7,3,9,29
23,30,7,2,9,29
23,29,7,2,9,30
23,28,7,2,9,31
23,28,8,2,8,31
23,28,8,1,9,31
22,28,8,1,9,32
21,28,8,1,9,33
21,28,9,0,9,33
21,27,10,0,9,33
21,27,10,0,9,33
20,27,11,0,9,33
20,27,11,0,9,33
21,27,11,0,9,32
21,27,11,0,9,32
21,27,11,0,9,32
22,26,11,0,9,32
22,26,11,0,9,32
22,26,11,0,9,32
22,26,10,0,10,32
22,27,10,0,9,32
21,28,10,0,9,32
22,28,9,0,9,32
22,28,9,0,9,32
21,28,10,0,9,32
22,28,9,0,9,32
22,28,9,0,9,32
23,28,8,0,9,32
23,29,7,0,9,32
22,29,8,0,9,32
22,29,8,0,10,31
22,29,8,0,10,31
22,30,7,0,10,31
23,30,7,0,10,30
23,30,6,1,10,30
23,29,7,1,10,30
23,29,7,1,10,30
22,30,7,1,10,30
22,31,7,0,10,30
22,32,7,0,10,29
22,31,8,0,10,29
22,31,9,0,10,28
22,32,9,0,10,27
22,32,9,1,9,27
21,32,9,1,10,27
22,31,9,1,10,27
22,31,9,1,11,26
21,31,9,1,12,26
20,31,10,1,12,26
20,31,10,1,12,26
20,32,9,1,12,26
20,31,9,1,12,27
20,31,9,1,12,27
20,31,8,1,12,28
20,31,9,1,11,28
20,32,9,1,11,27
20,32,8,2,11,27
21,32,8,2,10,27
21,31,8,3,10,27
22,31,8,3,10,26
22,31,8,2,10,27
22,31,7,2,10,28
22,31,6,3,10,28
22,31,6,3,9,29
22,31,5,3,10,29
22,31,6,2,10,29
22,31,6,2,10,29
23,31,6,2,10,28
24,31,6,2,9,28
24,31,7,2,8,28
24,31,7,2,8,28
24,30,8,2,8,28
24,30,7,2,8,29
24,30,7,2,8,29
24,30,7,3,8,28
24,30,7,4,7,28
24,30,7,4,8,27
24,30,7,4,8,27
24,30,7,4,8,27
24,29,7,4,9,27
24,29,7,3,10,27
24,30,7,2,10,27
24,30,7,1,10,28
24,30,7,1,10,28
24,29,7,2,10,28
24,30,7,2,9,28
24,30,6,2,10,28
25,30,6,2,9,28
25,30,6,2,9,28
25,30,7,2,8,28
25,29,7,3,8,28
26,29,7,3,7,28
27,29,7,3,6,28
27,28,7,4,6,28
27,28,7,4,6,28
27,28,7,4,6,28
28,27,7,4,6,28
28,27,8,4,6,27
28,27,7,4,6,28
28,28,7,3,6,28
28,27,8,3,6,28
29,27,8,3,5,28
29,27,8,3,5,28
29,27,7,3,5,29
28,27,7,3,5,30
28,26,8,3,5,30
27,27,8,3,5,30
27,27,9,3,4,30
27,27,9,3,4,30
27,27,10,3,4,29
26,27,10,3,5,29
26,26,11,3,5,29
26,26,11,2,5,30
26,26,11,2,6,29
26,26,11,2,6,29
25,26,11,3,6,29
25,26,10,3,6,30
25,26,10,3,6,30
25,26,10,3,6,30
25,26,10,3,7,29
25,25,11,3,7,29
25,25,11,3,7,29
26,25,11,3,7,28
27,25,11,3,6,28
27,25,11,3,6,28
27,25,11,3,6,28
28,25,11,3,5,28
28,25,12,3,5,27
27,25,12,3,6,27
27,25,12,2,6,28
27,26,12,2,5,28
27,26,12,2,5,28
26,26,12,2,6,28
26,26,12,3,6,27
27,26,11,3,6,27
27,25,12,3,6,27
27,25,11,4,6,27
27,25,12,4,5,27
27,25,11,5,5,27
27,24,11,6,5,27
27,24,12,6,5,26
28,24,12,6,5,25
28,25,11,6,5,25
27,26,11,6,5,25
27,26,11,6,6,24
28,25,11,6,6,24
28,25,11,6,7,23
29,25,11,6,7,22
29,24,11,6,8,22
29,24,11,6,9,21
29,24,12,6,8,21
29,23,12,6,9,21
29,23,11,7,9,21
29,23,11,7,10,20
29,22,12,7,10,20
29,22,12,7,10,20
29,22,12,7,10,20
28,22,12,7,11,20
28,22,11,8,11,20
29,22,11,7,11,20
29,22,11,7,11,20
29,22,10,7,11,21
29,22,11,7,10,21
29,22,12,6,10,21
28,22,12,6,11,21
28,22,12,6,10,22
28,21,13,6,10,22
28,21,13,6,10,22
28,21,13,6,10,22
28,21,12,6,11,22
28,21,13,6,10,22
28,21,12,6,10,23
28,21,13,6,9,23
28,21,12,6,9,24
28,21,12,5,10,24
28,22,12,4,10,24
28,22,12,4,9,25
28,22,12,4,9,25
28,21,13,4,9,25
28,21,12,5,9,25
28,21,12,5,9,25
28,22,12,4,9,25
28,21,12,4,10,25
28,21,12,5,10,24
28,22,11,5,10,24
28,21,11,5,11,24
28,21,12,4,11,24
27,21,12,4,11,25
27,21,11,5,11,25
27,21,12,5,10,25
27,21,12,5,9,26
27,22,12,5,9,25
27,22,12,4,9,26
27,22,12,4,10,25
27,22,13,4,9,25
27,22,13,4,9,25
27,22,13,4,9,25
27,22,13,4,10,24
27,22,13,3,11,24
27,21,13,3,12,24
28,21,13,3,12,23
28,21,13,3,12,23
28,21,13,3,12,23
29,21,13,3,12,22
30,21,13,2,12,22
30,22,12,2,12,22
30,22,11,3,12,22
30,22,10,3,12,23
30,22,11,3,11,23
30,22,11,3,11,23
30,22,11,3,11,23
29,22,11,3,12,23
29,21,11,4,12,23
28,22,11,4,12,23
29,22,11,4,11,23
30,22,11,4,11,22
30,22,10,4,11,23
31,22,10,4,11,22
31,22,10,5,10,22
31,21,10,5,11,22
31,21,11,5,11,21
32,20,11,5,11,21
32,20,11,5,11,21
32,20,10,5,12,21
33,19,10,5,12,21
33,18,10,5,13,21
34,18,10,5,13,20
34,18,10,5,12,21
35,18,10,5,12,20
35,18,11,4,12,20
34,18,11,4,12,21
34,17,11,4,13,21
35,17,11,4,13,20
36,16,11,4,13,20
35,16,11,4,13,21
35,16,11,4,13,21
35,16,11,4,13,21
35,16,12,4,13,20
35,16,12,4,14,19
35,15,12,4,15,19
35,15,11,5,15,19
35,15,10,5,15,20
36,15,9,5,15,20
35,16,9,5,15,20
35,16,9,5,15,20
35,16,9,5,15,20
35,16,9,5,15,20
34,16,10,5,15,20
34,16,10,5,15,20
35,15,10,5,15,20
35,15,11,5,14,20
35,15,10,5,15,20
35,16,9,5,15,20
34,16,10,5,15,20
34,15,11,5,15,20
33,15,11,5,16,20
33,14,11,5,16,21
33,14,11,6,15,21
33,14,11,6,15,21
33,14,11,6,15,21
33,13,11,6,16,21
33,13,11,6,16,21
33,12,11,7,16,21
33,13,11,6,16,21
33,13,11,6,16,21
33,13,11,6,17,20
33,13,11,6,17,20
33,13,11,6,17,20
33,12,11,6,18,20
33,12,10,6,19,20
33,11,11,6,19,20
32,11,11,6,19,21
33,11,11,6,19,20
33,10,11,6,20,20
34,9,11,6,20,20
34,8,11,6,20,21
34,8,11,6,19,22
35,8,11,6,19,21
35,9,11,6,18,21
35,9,11,6,18,21
35,10,11,6,17,21
35,10,11,6,17,21
35,10,12,6,16,21
35,10,13,5,16,21
35,10,14,5,16,20
35,10,14,5,16,20
35,10,14,5,15,21
35,9,14,6,15,21
35,9,13,7,15,21
35,9,13,7,15,21
36,9,13,7,14,21
36,9,13,7,14,21
35,10,13,7,14,21
35,10,12,7,14,22
35,11,12,7,13,22
35,11,12,8,13,21
35,11,12,8,13,21
35,12,12,8,13,20
35,11,12,8,14,20
36,10,12,8,14,20
36,11,12,7,14,20
36,10,13,7,14,20
37,10,12,7,14,20
36,11,12,7,14,20
35,11,12,8,14,20
35,12,12,7,14,20
35,12,12,6,14,21
35,12,12,7,13,21
35,12,11,7,13,22
35,12,11,6,13,23
35,12,11,6,13,23
36,12,11,6,12,23
36,12,11,7,11,23
36,12,11,8,11,22
37,12,11,7,11,22
36,12,11,8,11,22
36,13,11,7,11,22
36,13,11,7,10,23
36,13,10,7,11,23
36,13,10,8,11,22
36,14,10,7,11,22
36,13,10,7,12,22
36,13,10,8,12,21
36,13,11,8,12,20
36,14,10,8,12,20
36,14,11,8,12,19
36,14,10,8,12,20
36,14,10,8,11,21
37,14,10,7,11,21
38,14,10,7,10,21
38,15,10,7,10,20
38,15,11,7,9,20
38,15,11,7,10,19
38,14,11,8,10,19
38,14,11,8,11,18
38,15,11,7,11,18
38,15,10,7,12,18
38,15,10,7,11,19
38,15,10,7,11,19
38,15,10,8,11,18
38,14,11,8,11,18
38,14,11,7,11,19
38,15,10,7,11,19
38,15,9,7,11,20
39,15,9,6,11,20
39,15,8,6,12,20
38,15,8,7,12,20
38,14,8,8,12,20
37,14,8,9,12,20
37,14,8,9,12,20
37,13,8,10,12,20
37,13,7,10,13,20
37,13,6,11,13,20
37,13,5,11,13,21
36,13,5,12,13,21
36,13,5,12,13,21
36,13,5,12,13,21
36,14,5,12,13,20
36,15,5,12,12,20
37,15,4,12,12,20
37,14,4,12,12,21
37,13,4,13,12,21
37,13,4,14,11,21
37,13,4,14,10,22
37,14,4,13,10,22
37,14,4,13,10,22
37,14,4,13,10,22
38,13,4,13,10,22
38,13,3,13,10,23
38,13,3,14,10,22
37,13,3,14,11,22
37,13,3,14,11,22
36,14,3,14,11,22
37,13,3,14,11,22
37,13,4,13,11,22
37,14,4,12,11,22
37,14,4,12,11,22
37,14,5,11,11,22
38,14,4,11,11,22
38,13,4,12,11,22
38,12,4,12,12,22
38,12,5,12,11,22
38,13,5,12,10,22
38,13,5,13,9,22
37,13,5,14,9,22
36,14,5,14,9,22
36,14,5,14,10,21
36,14,5,14,10,21
36,14,6,13,10,21
36,15,5,13,10,21
36,15,5,13,10,21
36,15,5,13,11,20
36,14,5,13,12,20
35,15,5,13,12,20
35,15,5,13,11,21
36,15,5,13,11,20
36,15,6,13,10,20
36,15,7,13,10,19
36,15,7,13,10,19
35,15,7,13,11,19
35,14,7,14,11,19
35,14,8,14,10,19
35,14,7,14,11,19
35,13,7,15,11,19
35,13,7,16,11,18
35,12,8,16,11,18
35,12,9,16,11,17
36,12,9,15,11,17
36,12,9,15,11,17
37,12,9,15,10,17
37,12,9,15,10,17
36,12,9,16,10,17
36,13,9,16,10,16
37,13,9,16,9,16
36,13,9,16,9,17
36,13,10,15,9,17
36,13,10,15,10,16
36,13,9,15,10,17
36,13,9,16,10,16
35,13,9,17,10,16
34,13,9,17,11,16
34,13,8,17,12,16
34,13,8,18,11,16
35,12,8,18,11,16
35,13,8,18,11,15
35,13,8,18,11,15
35,12,8,19,11,15
35,11,8,19,12,15
35,11,8,19,12,15
34,12,8,19,12,15
34,12,8,19,12,15
34,12,8,19,12,15
34,11,9,19,12,15
35,11,9,18,12,15
34,11,9,19,12,15
34,11,9,19,12,15
33,11,10,19,12,15
32,11,10,20,12,15
32,11,10,19,12,16
32,11,10,19,11,17
32,11,10,19,11,17
32,11,10,19,12,16
32,11,11,18,12,16
32,11,11,18,12,16
32,11,11,19,11,16
32,12,11,19,10,16
32,12,11,19,10,16
32,12,11,20,10,15
31,13,11,20,10,15
30,14,11,20,10,15
29,14,11,21,10,15
30,14,11,21,10,14
