A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
44,50,46,44,65,39,43,64,55,49,58,46,53,52,49,53,43,41,61,45
44,50,46,43,65,39,43,64,55,49,58,46,53,52,49,53,43,41,61,46
44,50,46,43,65,39,43,64,55,48,58,47,53,52,49,53,43,41,61,46
44,50,46,43,65,39,43,64,55,48,58,47,53,52,49,52,43,42,61,46
43,50,46,43,65,39,43,64,55,48,58,47,53,53,49,52,43,42,61,46
42,50,47,43,65,39,43,64,55,48,58,47,53,53,49,52,43,42,61,46
42,50,47,42,65,39,43,64,55,48,58,47,53,53,50,52,43,42,61,46
42,50,47,42,65,39,43,64,55,48,58,47,53,53,50,52,42,42,61,47
42,50,47,42,65,39,43,64,55,48,57,47,53,53,50,52,42,42,62,47
42,50,47,42,65,39,43,64,54,48,57,47,53,54,50,52,42,42,62,47
42,50,47,42,65,39,43,63,54,48,57,47,53,54,50,52,42,42,62,48
42,51,47,42,65,39,43,63,54,47,57,47,53,54,50,52,42,42,62,48
43,51,47,42,65,39,43,63,54,47,57,47,53,54,50,52,42,42,62,47
43,51,47,42,65,39,43,63,54,48,57,47,53,54,50,52,42,42,61,47
43,51,47,42,65,39,43,63,55,48,57,47,53,54,50,51,42,42,61,47
43,52,47,42,65,39,42,63,55,48,57,47,53,54,50,51,42,42,61,47
43,52,47,42,65,39,42,63,55,48,57,47,53,54,50,51,42,42,61,47
43,52,47,42,65,39,41,63,55,48,57,47,53,55,50,51,42,42,61,47
43,52,47,42,65,40,41,63,55,48,57,46,53,55,50,51,42,42,61,47
43,52,47,42,65,40,41,63,55,48,57,46,53,54,50,52,42,42,61,47
43,52,47,42,65,40,41,63,55,49,57,46,53,54,50,52,42,41,61,47
43,52,47,43,64,40,41,63,55,49,57,46,53,54,50,52,42,41,61,47
43,52,46,43,64,40,42,63,55,49,57,46,53,54,50,52,42,41,61,47
42,52,47,43,64,40,42,63,55,49,57,46,53,54,50,52,42,41,61,47
42,52,47,43,65,40,42,63,55,49,57,46,53,54,50,52,42,41,61,46
42,52,47,44,65,40,42,63,55,49,56,46,53,54,50,52,42,41,61,46
42,52,47,44,65,40,42,63,55,48,56,46,53,54,50,52,42,41,62,46
42,52,47,44,65,40,42,63,55,48,57,46,53,53,50,52,42,41,62,46
42,52,48,44,65,40,42,62,55,48,57,46,53,53,50,52,42,41,62,46
41,52,48,44,65,40,42,62,55,48,57,46,53,53,50,52,42,42,62,46
41,52,48,44,65,40,42,62,55,48,57,46,53,53,51,52,42,42,61,46
41,52,49,44,65,40,42,62,55,48,57,46,53,53,51,52,41,42,61,46
41,52,49,44,65,40,42,62,56,48,57,46,53,53,51,52,40,42,61,46
41,52,49,44,65,40,42,62,56,48,57,45,53,53,51,52,40,43,61,46
41,52,49,44,65,40,42,62,56,48,57,45,53,53,51,52,40,43,61,46
41,52,49,44,65,40,42,62,56,47,57,45,53,53,51,52,40,43,61,47
41,52,49,44,65,40,42,62,56,47,57,45,53,53,51,52,40,43,61,47
41,52,49,44,65,40,42,62,55,47,57,45,53,53,51,53,40,43,61,47
41,52,49,44,65,40,42,62,56,47,57,44,53,53,51,53,40,43,61,47
41,52,49,44,65,40,42,62,56,47,57,44,53,53,52,53,39,43,61,47
40,52,49,44,65,40,42,62,56,47,57,44,53,54,52,53,39,43,61,47
40,52,49,44,65,40,42,62,56,48,56,44,53,54,52,53,39,43,61,47
40,51,49,44,65,40,42,62,57,48,56,44,53,54,52,53,39,43,61,47
40,51,49,44,65,40,43,62,57,48,56,44,53,54,52,53,39,43,60,47
39,51,49,44,65,41,43,62,57,48,56,44,53,54,52,53,39,43,60,47
39,51,49,44,65,41,43,62,57,48,56,44,53,54,52,53,39,43,60,47
39,51,49,45,65,41,43,62,57,48,56,43,53,54,52,53,39,43,60,47
39,51,49,46,65,41,43,62,57,48,56,43,53,53,52,53,39,43,60,47
38,51,49,46,65,41,44,62,57,48,56,43,53,53,52,53,39,43,60,47
38,51,48,46,65,41,44,62,57,49,56,43,53,53,52,53,39,43,60,47
38,51,48,46,65,40,44,62,57,50,56,43,53,53,52,53,39,43,60,47
38,51,48,45,65,40,44,62,57,50,56,43,53,54,52,53,39,43,60,47
39,51,48,45,65,40,44,62,56,50,56,43,53,54,52,53,39,43,60,47
39,51,48,45,65,40,44,62,56,50,57,43,52,54,52,53,39,43,60,47
39,51,48,45,65,40,44,62,56,50,57,43,52,54,52,53,40,43,59,47
39,51,48,45,65,40,44,62,56,50,57,43,52,54,52,53,40,43,59,47
40,51,48,45,65,40,44,62,55,50,57,43,52,54,52,53,40,43,59,47
40,51,48,45,65,40,45,62,55,50,57,43,52,53,52,53,40,43,59,47
40,51,47,45,65,40,45,62,55,50,57,43,52,53,52,53,41,43,59,47
40,50,47,45,65,40,45,62,55,50,58,43,52,53,52,53,41,43,59,47
40,50,47,45,65,40,45,62,55,50,59,43,52,53,52,52,41,43,59,47
40,50,47,45,65,40,45,62,55,50,58,43,52,53,52,52,41,43,60,47
40,50,47,45,65,39,45,62,55,50,59,43,52,53,52,52,41,43,60,47
40,51,47,44,65,39,45,62,55,50,59,43,52,53,52,52,41,43,60,47
40,51,47,44,65,39,45,62,55,50,59,43,52,53,52,52,41,43,60,47
40,51,47,45,65,39,45,62,55,50,59,43,51,53,52,52,41,43,60,47
40,51,47,45,65,39,45,62,55,50,59,43,51,52,52,53,41,43,60,47
40,51,47,45,65,40,45,62,55,50,59,42,51,52,52,53,41,43,60,47
40,51,47,45,65,40,45,62,55,51,59,42,51,52,52,53,40,43,60,47
40,51,47,44,65,40,45,62,55,52,59,42,51,52,52,53,40,43,60,47
40,51,48,44,65,40,45,61,55,52,59,42,51,52,52,53,40,43,60,47
40,51,48,44,65,40,45,61,55,51,59,42,51,53,52,53,40,43,60,47
40,51,48,44,65,40,45,61,55,51,59,42,51,53,52,53,40,42,61,47
40,51,48,44,65,41,45,61,55,51,59,42,51,53,51,53,40,42,61,47
40,51,48,44,65,41,45,61,55,51,59,42,51,53,51,53,40,42,61,47
40,51,48,44,65,41,45,61,54,51,59,42,51,54,51,53,40,42,61,47
40,51,48,44,65,40,45,61,54,51,59,42,51,54,51,53,40,42,61,48
40,51,48,44,65,40,45,61,54,51,59,42,51,54,51,54,40,42,61,47
40,51,48,44,65,40,45,61,54,51,58,42,51,55,51,54,40,42,61,47
40,51,48,44,65,40,44,61,54,51,58,42,52,55,51,54,40,42,61,47
40,51,48,43,65,41,44,61,54,51,58,42,52,55,51,54,40,42,61,47
40,51,48,43,65,41,44,61,54,51,58,42,52,55,51,54,40,42,61,47
40,51,48,43,65,40,44,61,54,51,58,43,52,55,51,54,40,42,61,47
40,51,48,43,65,40,44,61,55,51,58,43,52,55,51,53,40,42,61,47
40,51,48,43,65,40,44,62,55,51,58,43,52,55,51,53,40,41,61,47
39,52,48,43,65,40,44,62,55,51,58,43,52,55,51,53,40,41,61,47
39,52,48,43,65,40,44,62,55,51,59,43,52,55,51,52,40,41,61,47
39,51,48,43,65,40,44,62,56,51,59,43,52,55,51,52,40,41,61,47
39,51,48,43,65,40,44,62,56,51,59,43,53,55,51,52,39,41,61,47
39,51,47,43,65,40,44,62,56,52,59,43,53,55,51,52,39,41,61,47
39,51,47,43,64,40,44,62,56,52,59,44,53,55,51,52,39,41,61,47
39,51,47,43,65,40,44,62,56,52,59,44,53,55,50,52,39,41,61,47
39,51,48,43,65,40,44,62,56,52,59,44,53,55,50,52,39,41,61,46
39,51,48,43,65,40,45,62,56,52,59,43,53,55,50,52,39,41,61,46
39,50,48,43,65,40,45,62,56,52,59,43,53,55,50,52,39,41,61,47
39,50,48,43,65,40,45,62,56,53,59,43,53,54,50,52,39,41,61,47
39,51,48,43,65,40,45,61,56,53,59,43,53,54,50,52,39,41,61,47
39,51,48,43,64,40,45,61,57,53,59,43,53,54,50,52,39,41,61,47
39,51,48,43,64,40,45,61,57,53,59,43,53,54,50,52,38,42,61,47
39,51,48,42,64,40,45,61,57,53,59,43,53,54,50,52,39,42,61,47
39,51,48,42,64,40,45,61,56,53,59,43,53,54,50,52,39,42,61,48
39,51,48,43,64,40,45,61,56,53,58,43,53,54,50,52,39,42,61,48
39,51,48,43,64,40,45,61,56,53,58,43,53,54,50,53,39,41,61,48
39,51,48,43,64,40,45,61,56,53,58,43,53,54,50,53,39,41,61,48
39,51,48,43,64,40,46,61,56,53,58,43,53,54,49,53,39,41,61,48
39,51,48,43,64,39,46,61,56,53,58,43,53,54,50,53,39,41,61,48
39,51,48,44,64,39,46,61,55,53,58,43,53,54,50,53,39,41,61,48
39,52,48,44,64,39,46,61,54,53,58,43,53,54,50,53,39,41,61,48
39,52,48,44,64,39,46,61,55,53,58,43,52,54,50,53,39,41,61,48
39,52,48,44,64,39,46,61,55,53,58,44,52,54,50,53,39,41,60,48
39,52,48,44,63,39,47,61,55,53,58,44,52,54,50,53,39,41,60,48
39,52,48,44,63,39,47,61,55,53,58,44,52,55,50,53,39,41,60,47
39,52,48,44,62,39,47,62,55,53,58,44,52,55,50,53,39,41,60,47
39,52,48,44,62,39,47,62,55,53,58,44,52,54,51,53,39,41,60,47
40,52,48,44,62,39,47,62,54,53,58,44,52,54,51,53,39,41,60,47
40,52,48,44,62,39,47,62,54,53,58,44,52,54,51,53,39,41,60,47
40,53,48,44,62,39,47,62,54,52,58,44,52,54,51,53,39,41,60,47
40,53,48,44,62,39,47,62,55,52,58,44,52,54,51,53,39,41,59,47
40,53,48,44,62,38,47,63,55,52,58,44,52,54,51,53,39,41,59,47
40,53,48,44,62,38,47,63,55,52,58,44,52,53,51,54,39,41,59,47
40,53,48,44,62,38,46,63,55,52,58,44,52,54,51,54,39,41,59,47
40,53,48,45,62,38,46,63,55,52,58,44,52,53,51,54,39,41,59,47
40,53,48,45,61,38,47,63,55,52,58,44,52,53,51,54,39,41,59,47
40,53,48,45,61,38,47,63,55,53,58,44,52,53,51,54,39,40,59,47
40,53,48,45,61,38,47,63,55,53,57,44,52,53,51,54,39,40,59,48
40,53,48,45,61,38,47,63,55,53,57,44,52,53,51,55,38,40,59,48
40,53,48,45,61,38,47,63,56,53,57,43,52,53,51,55,38,40,59,48
40,53,48,45,61,38,47,62,56,53,57,43,52,53,51,55,39,40,59,48
39,53,48,45,61,38,47,62,56,53,57,43,52,53,52,55,39,40,59,48
39,53,48,45,61,38,47,62,55,53,57,43,52,53,52,55,39,41,59,48
39,53,48,45,61,38,46,62,55,53,57,43,52,53,52,56,39,41,59,48
39,53,48,45,61,38,46,62,55,53,57,42,52,54,52,56,39,41,59,48
39,53,48,45,60,38,46,62,55,53,57,42,52,54,52,56,40,41,59,48
38,53,48,45,60,38,46,62,55,53,57,42,53,54,52,56,40,41,59,48
38,53,48,45,61,38,46,62,55,53,57,42,53,54,52,56,40,41,58,48
38,54,48,45,61,38,46,62,55,53,57,42,53,54,51,56,40,41,58,48
38,54,48,45,61,38,46,62,55,54,57,42,53,54,51,56,40,41,57,48
38,54,48,46,61,38,46,62,55,54,57,42,53,54,50,56,40,41,57,48
38,54,48,46,61,37,46,62,55,54,57,42,53,54,50,57,40,41,57,48
38,54,48,46,60,37,46,62,55,54,57,43,53,54,50,57,40,41,57,48
38,54,47,47,60,37,46,62,55,54,57,43,53,54,50,57,40,41,57,48
38,54,46,47,60,37,47,62,55,54,57,43,53,54,50,57,40,41,57,48
38,54,46,46,60,37,47,62,55,54,57,43,53,54,50,57,40,41,57,49
38,54,46,46,60,37,47,61,55,54,57,43,53,54,51,57,40,41,57,49
38,54,46,47,60,37,47,61,55,54,57,43,52,54,51,57,40,41,57,49
39,54,46,47,60,37,47,61,55,54,57,43,52,54,51,57,40,41,56,49
39,54,46,47,60,37,47,61,55,54,57,43,52,54,51,57,40,41,56,49
39,54,46,47,61,37,47,61,54,54,57,43,52,54,51,57,40,41,56,49
39,54,47,47,61,37,47,61,54,53,57,43,52,54,51,57,40,41,56,49
39,53,47,47,62,37,47,61,54,53,57,43,52,54,51,57,40,41,56,49
40,53,47,47,62,37,47,60,54,53,57,43,52,54,51,57,40,41,56,49
40,53,48,47,62,37,47,60,54,53,57,42,52,54,51,57,40,41,56,49
40,53,48,47,62,37,48,60,54,53,57,42,52,54,51,56,40,41,56,49
39,53,48,47,62,37,48,60,55,53,57,42,52,54,51,56,40,41,56,49
39,53,48,47,62,37,48,60,55,53,57,42,52,54,52,56,40,41,56,48
39,53,48,47,62,36,48,60,55,53,57,42,52,54,53,56,40,41,56,48
39,53,48,47,62,36,48,60,55,53,57,42,52,54,53,56,41,40,56,48
40,53,48,47,62,36,48,60,55,53,57,42,52,54,53,55,41,40,56,48
40,53,48,47,63,36,48,60,55,53,57,42,52,54,53,55,41,40,55,48
40,53,48,47,63,36,49,60,55,53,57,42,52,54,53,55,41,39,55,48
40,53,49,47,63,36,49,60,55,53,57,42,52,54,53,55,40,39,55,48
40,54,49,47,63,36,48,60,55,53,57,42,52,54,53,55,40,39,55,48
40,54,49,47,63,35,48,60,56,53,57,42,52,54,53,55,40,39,55,48
40,54,49,47,62,35,48,60,56,53,57,42,52,55,53,55,40,39,55,48
40,55,49,47,62,35,48,60,56,53,57,42,52,55,53,54,40,39,55,48
40,55,49,48,62,35,48,60,56,53,57,42,52,55,53,54,40,39,54,48
40,55,49,49,62,35,48,60,56,53,57,42,52,55,53,54,39,39,54,48
41,55,49,49,62,35,48,60,56,53,57,42,52,55,53,54,39,38,54,48
42,55,49,49,61,35,48,60,56,53,57,42,52,55,53,54,39,38,54,48
42,55,49,49,61,35,48,60,57,53,57,42,52,55,53,54,38,38,54,48
42,55,49,49,61,35,48,59,57,53,57,42,52,55,53,54,38,39,54,48
42,55,49,49,61,35,48,59,57,52,57,42,52,55,53,54,39,39,54,48
42,55,49,49,61,35,48,59,57,52,57,42,52,55,52,55,39,39,54,48
42,55,49,49,61,35,48,59,57,52,57,42,52,55,51,55,39,39,55,48
41,55,49,49,61,36,48,59,57,52,57,42,52,55,51,55,39,39,55,48
41,55,49,49,60,37,48,59,57,52,57,42,52,55,51,55,39,39,55,48
41,54,49,50,60,37,48,59,57,52,57,42,52,55,51,55,39,39,55,48
41,54,49,50,60,37,48,59,57,52,57,42,52,55,51,55,39,39,55,48
41,54,49,50,60,37,48,59,57,52,57,42,52,55,52,55,39,39,54,48
41,54,49,50,60,36,48,60,57,52,57,42,52,55,52,55,39,39,54,48
41,53,49,50,60,36,48,60,57,52,57,42,52,55,52,55,40,39,54,48
41,53,49,50,60,36,48,61,57,51,57,42,52,55,52,55,40,39,54,48
41,53,49,50,60,36,48,61,57,51,57,42,53,55,52,54,40,39,54,48
41,53,49,50,60,36,48,62,57,51,57,42,53,54,52,54,40,39,54,48
41,53,50,50,60,36,48,62,57,51,57,42,53,54,52,54,40,38,54,48
41,53,50,50,60,36,48,62,57,51,57,42,53,54,52,53,40,38,55,48
41,53,50,50,60,36,48,62,57,51,57,42,53,54,52,54,40,37,55,48
41,53,50,50,60,36,48,62,57,50,57,42,53,54,52,54,40,37,56,48
41,53,50,50,60,35,48,62,57,50,57,42,53,54,52,55,40,37,56,48
41,53,51,50,60,35,48,62,57,50,56,42,53,54,52,55,40,37,56,48
41,53,51,50,60,35,48,62,56,50,56,43,53,54,52,55,40,37,56,48
41,53,51,50,60,35,49,62,56,50,55,43,53,54,52,55,40,37,56,48
42,53,50,50,60,35,49,62,56,50,55,43,53,54,52,55,40,37,56,48
42,53,50,50,60,35,49,62,56,50,54,43,53,54,53,55,40,37,56,48
42,53,51,50,60,35,49,62,56,50,54,43,53,54,53,55,39,37,56,48
42,53,51,50,60,35,49,61,57,50,54,43,53,54,53,55,39,37,56,48
42,53,51,50,60,35,49,61,57,50,55,43,53,54,53,55,39,36,56,48
42,53,51,50,60,35,50,61,57,50,55,43,52,54,53,55,39,36,56,48
42,53,51,50,60,35,51,61,57,50,55,43,52,54,53,55,38,36,56,48
42,53,52,50,60,35,51,61,57,50,55,43,52,54,53,55,38,36,56,47
41,53,52,50,60,35,51,61,57,50,55,43,53,54,53,55,38,36,56,47
41,53,52,50,60,35,51,61,57,50,56,42,53,54,53,55,38,36,56,47
41,54,52,50,60,35,51,61,57,50,55,42,53,54,53,55,38,36,56,47
41,54,52,50,60,36,51,61,57,50,55,42,53,54,53,55,38,36,56,46
41,54,52,50,60,36,52,61,57,50,55,41,53,54,53,55,38,36,56,46
41,54,52,50,60,36,51,61,57,50,55,41,53,54,53,55,39,36,56,46
41,54,52,50,60,36,51,61,57,50,55,41,53,54,53,55,39,36,56,46
41,54,52,50,60,36,51,61,57,49,55,41,53,55,53,55,39,36,56,46
41,54,52,51,60,36,51,61,57,49,55,41,53,55,53,55,38,36,56,46
41,54,52,51,60,37,51,61,57,49,55,41,53,55,53,55,37,36,56,46
40,54,52,51,60,38,51,61,57,49,55,41,53,55,53,55,37,36,56,46
40,54,52,52,59,38,51,61,57,49,55,41,53,55,53,55,37,36,56,46
40,54,52,52,59,37,51,61,57,50,55,41,53,55,53,55,37,36,56,46
41,54,52,52,59,37,51,61,57,50,55,41,53,55,52,55,37,36,56,46
41,54,52,53,59,37,51,61,57,50,55,41,53,55,51,55,37,36,56,46
41,54,52,54,59,37,51,61,57,50,55,41,52,55,51,55,37,36,56,46
41,54,51,54,59,37,52,61,57,50,55,41,52,55,51,55,37,36,56,46
41,53,51,55,59,37,52,61,57,50,55,41,52,55,51,55,37,36,56,46
41,54,51,55,59,37,52,61,57,50,55,41,52,54,51,55,37,36,56,46
41,54,51,56,59,37,52,61,57,50,55,41,52,54,51,55,37,36,56,45
41,54,51,56,59,37,53,61,57,50,54,41,52,54,51,55,37,36,56,45
41,53,51,56,59,37,53,62,57,50,54,41,52,54,51,55,37,36,56,45
41,53,51,56,58,37,53,62,57,50,54,41,53,54,51,55,37,36,56,45
41,53,50,56,58,37,53,62,57,50,54,41,53,54,51,55,37,37,56,45
41,53,50,56,58,37,53,62,57,50,55,41,53,54,51,55,37,36,56,45
41,53,51,56,58,37,53,62,57,50,55,41,53,54,51,54,37,36,56,45
41,53,51,56,58,37,53,62,57,50,55,41,53,54,51,54,38,35,56,45
41,54,51,56,58,36,53,62,57,50,55,41,53,54,51,54,38,35,56,45
41,54,51,56,58,35,53,62,57,50,55,41,53,54,51,54,38,35,56,46
41,54,51,55,58,35,54,62,57,50,55,41,53,54,51,54,38,35,56,46
41,54,51,55,58,36,54,62,57,50,55,41,53,54,50,54,38,35,56,46
41,54,51,55,58,36,54,62,57,50,55,41,53,54,50,54,38,35,56,46
41,54,51,56,58,36,54,61,57,50,55,41,53,54,50,54,38,35,56,46
41,54,51,56,58,36,54,61,57,50,55,41,53,55,50,54,38,34,56,46
41,54,51,56,58,36,54,61,58,50,55,41,53,55,50,54,38,33,56,46
41,54,51,56,58,36,55,61,58,50,55,41,53,55,50,54,38,33,56,45
41,54,51,56,58,35,55,61,58,50,55,41,54,55,50,54,38,33,56,45
41,54,51,56,58,35,55,61,58,51,54,41,54,55,50,54,38,33,56,45
41,54,51,56,58,35,54,61,58,52,54,41,54,55,50,54,38,33,56,45
41,54,51,57,57,35,54,61,58,52,54,41,54,55,50,54,38,33,56,45
41,54,51,57,58,35,54,61,58,52,54,41,54,55,49,54,38,33,56,45
41,54,51,57,58,35,54,61,59,52,53,41,54,55,49,54,38,33,56,45
41,55,51,57,58,35,54,61,59,52,53,41,54,55,48,54,38,33,56,45
41,55,51,57,58,35,54,61,59,52,53,41,54,56,48,54,38,33,56,44
41,55,51,57,58,35,54,61,59,53,53,41,53,56,48,54,38,33,56,44
41,56,51,57,58,35,54,61,59,53,53,41,53,56,48,54,38,32,56,44
41,56,50,57,58,35,54,61,59,53,54,41,53,56,48,54,38,32,56,44
42,56,50,57,58,35,54,61,59,53,54,41,53,56,48,53,38,32,56,44
42,56,50,57,58,36,54,61,59,53,54,41,53,55,48,53,38,32,56,44
42,56,50,57,58,36,54,61,59,53,54,41,53,55,48,53,38,32,56,44
42,56,50,57,58,36,54,61,59,53,55,41,53,55,48,53,38,32,56,43
42,56,50,57,59,36,54,60,59,53,55,41,53,55,48,53,38,32,56,43
42,56,50,57,59,36,54,60,59,53,55,40,53,55,49,53,38,32,56,43
43,56,50,57,59,36,54,60,59,53,55,40,52,55,49,53,38,32,56,43
43,56,50,57,59,36,54,60,59,53,55,39,52,55,49,54,38,32,56,43
43,56,50,57,59,36,54,60,59,53,55,40,52,55,48,54,38,32,56,43
44,56,50,57,59,36,54,60,59,53,55,40,52,55,48,54,37,32,56,43
44,56,50,57,59,36,54,59,59,53,55,40,52,55,48,54,37,32,56,44
44,56,50,57,59,36,54,60,59,53,55,40,52,55,48,54,36,32,56,44
44,56,50,57,59,35,54,60,59,54,55,40,52,55,48,54,36,32,56,44
44,56,50,57,59,35,54,61,59,54,55,40,51,55,48,54,36,32,56,44
45,55,50,57,59,35,54,61,59,54,55,40,51,55,48,54,36,32,56,44
44,55,50,57,60,35,54,61,59,54,55,40,51,55,48,54,36,32,56,44
44,55,50,56,60,35,54,62,59,54,55,40,51,55,48,54,36,32,56,44
44,55,50,56,60,36,54,62,59,54,55,40,51,55,48,54,36,31,56,44
44,55,50,56,60,36,54,62,59,54,55,40,50,55,48,55,36,31,56,44
44,56,50,56,60,36,54,62,59,54,55,40,50,55,48,55,36,30,56,44
44,56,50,56,59,36,54,63,59,54,55,40,50,55,48,55,36,30,56,44
44,56,50,56,59,36,54,63,59,54,55,40,50,55,48,55,36,31,55,44
44,56,50,56,59,36,54,63,58,54,56,40,50,55,48,55,36,31,55,44
44,56,50,56,58,36,54,63,58,54,56,40,51,55,48,55,36,31,55,44
44,56,50,56,58,36,54,63,58,54,56,40,51,55,48,55,36,31,55,44
44,56,50,56,58,36,54,63,58,54,56,40,50,55,48,56,36,31,55,44
44,56,50,56,58,36,54,63,59,54,56,40,50,54,48,56,36,31,55,44
44,56,50,56,58,36,54,62,59,54,56,40,50,54,48,56,36,32,55,44
44,56,50,56,58,36,54,62,58,54,56,40,50,54,49,56,36,32,55,44
44,56,50,56,58,37,54,62,58,53,56,40,50,54,49,56,36,32,55,44
44,56,50,56,59,37,54,62,58,52,56,40,50,54,49,56,36,32,55,44
44,56,50,56,59,37,54,62,58,52,55,40,50,54,50,56,36,32,55,44
45,56,50,56,59,37,54,62,58,52,55,40,50,54,49,56,36,32,55,44
45,56,50,56,59,37,54,62,58,52,55,40,50,54,49,55,37,32,55,44
45,56,50,57,59,37,54,62,58,52,55,40,50,54,48,55,37,32,55,44
45,56,50,57,59,37,54,61,58,52,55,41,50,54,48,55,37,32,55,44
45,56,50,57,59,37,54,61,58,52,55,41,50,55,48,54,37,32,55,44
45,56,50,56,59,37,54,61,58,52,55,41,50,55,48,54,37,32,56,44
45,56,50,56,59,37,54,61,58,53,55,41,50,55,48,54,37,32,55,44
45,56,50,56,59,37,54,61,58,54,55,40,50,55,48,54,37,32,55,44
45,56,50,56,60,37,54,61,58,54,55,40,50,55,47,54,37,32,55,44
45,56,50,56,60,37,54,61,58,54,55,40,50,55,46,54,37,32,55,45
45,56,50,56,59,37,54,61,58,54,55,40,50,55,46,54,37,32,56,45
45,56,49,56,59,37,54,61,58,54,55,40,51,55,46,54,37,32,56,45
45,56,49,56,59,36,54,61,58,54,55,40,51,55,46,55,37,32,56,45
45,56,49,56,59,36,54,61,58,54,55,40,51,56,46,55,37,32,56,44
45,57,49,56,59,36,53,61,58,54,55,40,51,56,46,55,37,32,56,44
45,58,49,56,59,36,53,61,57,54,55,40,51,56,46,55,37,32,56,44
45,58,49,56,59,36,53,61,57,54,56,40,51,56,46,54,37,32,56,44
45,58,49,56,59,36,53,60,58,54,56,40,51,56,46,54,37,32,56,44
45,58,49,56,59,36,53,60,59,54,56,40,51,56,46,54,37,32,56,43
45,58,50,56,59,36,53,60,59,54,55,40,51,56,46,54,37,32,56,43
45,58,51,56,59,36,53,60,58,54,55,40,51,56,46,54,37,32,56,43
45,58,51,56,59,36,53,60,57,54,55,40,51,56,46,54,37,32,56,44
45,58,51,56,60,36,52,60,57,54,55,40,51,56,46,54,37,32,56,44
45,58,51,56,60,36,52,60,57,54,55,41,51,56,46,54,36,32,56,44
45,58,51,56,60,36,52,60,57,54,55,41,51,57,46,54,35,32,56,44
45,58,51,56,60,36,52,60,57,54,55,41,51,57,46,53,35,32,57,44
44,58,51,56,60,36,52,60,57,54,55,41,51,57,46,53,35,32,57,45
44,58,51,56,60,36,52,61,57,54,55,41,51,57,46,53,35,32,57,44
44,58,51,55,60,36,52,61,57,54,55,41,51,57,46,54,35,32,57,44
43,58,51,55,60,36,52,61,57,54,55,41,51,58,46,54,35,32,57,44
43,58,51,55,60,36,52,61,57,54,55,41,52,58,46,54,35,32,57,43
43,58,51,56,60,36,52,61,57,54,55,41,52,58,46,53,35,32,57,43
43,58,51,56,60,36,52,61,57,54,55,41,52,58,46,53,35,32,57,43
43,58,51,56,60,36,52,61,57,54,55,40,52,58,46,54,35,32,57,43
42,58,51,56,60,36,52,61,57,54,55,40,52,58,46,54,36,32,57,43
42,58,51,56,60,36,52,61,57,54,55,40,52,58,45,54,36,33,57,43
43,58,51,56,60,36,52,61,57,54,54,40,52,58,45,54,36,33,57,43
43,58,51,56,60,36,52,61,58,54,54,40,52,57,45,54,36,33,57,43
43,58,51,56,60,36,52,61,58,54,53,40,52,57,45,54,36,33,57,44
43,58,51,56,60,36,52,61,57,54,53,40,53,57,45,54,36,33,57,44
43,58,51,56,60,36,52,61,57,54,53,40,52,57,45,54,36,33,57,45
43,58,51,56,60,36,52,61,57,54,53,40,52,57,45,54,36,33,57,45
43,58,51,56,59,36,53,61,57,54,53,40,52,57,45,54,36,33,57,45
43,58,51,56,59,37,53,61,56,54,53,40,52,57,45,54,36,33,57,45
43,58,51,56,59,37,53,61,56,55,53,40,52,56,45,54,36,33,57,45
43,58,51,55,59,37,54,61,56,55,53,40,52,56,45,54,36,33,57,45
43,58,51,55,59,36,54,61,56,55,53,41,52,56,45,54,36,33,57,45
44,58,51,55,59,36,54,61,56,54,53,41,52,56,45,54,36,33,57,45
44,58,51,55,59,36,54,61,56,54,53,41,51,56,46,54,36,33,57,45
44,58,51,55,59,36,54,61,56,54,53,41,51,55,46,54,37,33,57,45
45,57,51,55,59,36,54,61,56,54,53,41,51,55,46,54,37,33,57,45
44,57,51,55,59,36,54,61,56,54,53,41,51,55,46,55,37,33,57,45
44,57,51,55,59,35,54,61,56,54,53,42,51,55,46,55,37,33,57,45
44,57,50,55,59,35,54,61,56,54,53,42,51,55,46,55,37,33,58,45
44,57,50,54,59,35,54,61,56,54,53,42,51,55,46,55,38,33,58,45
44,57,50,54,59,35,54,61,56,54,53,42,52,55,46,55,38,33,57,45
44,57,50,53,59,35,54,61,56,54,53,42,52,55,47,55,38,33,57,45
44,57,50,53,59,35,54,61,56,54,53,43,52,55,46,55,38,33,57,45
44,57,50,53,59,35,54,61,57,54,53,43,52,55,46,54,38,33,57,45
44,57,50,53,59,35,54,61,57,54,53,43,52,55,45,54,38,33,58,45
44,57,50,53,59,35,54,61,57,54,53,43,52,55,45,54,38,33,58,45
44,57,50,53,59,35,55,60,57,54,53,43,52,55,45,54,38,33,58,45
44,57,50,53,59,35,55,60,57,54,53,43,52,54,45,54,38,34,58,45
44,57,50,53,59,35,55,60,57,53,53,43,52,54,45,55,38,34,58,45
44,57,50,53,59,35,55,60,56,53,53,43,52,54,45,55,38,34,59,45
44,57,50,53,59,35,56,60,56,53,53,43,51,54,45,55,38,34,59,45
44,57,50,53,59,34,56,60,56,53,53,43,52,54,45,55,38,34,59,45
44,57,50,53,59,34,56,60,56,53,53,42,52,54,45,55,39,34,59,45
44,57,50,53,59,34,55,60,56,53,53,42,53,54,45,55,39,34,59,45
